92,nlh,browser,play_video,"zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6",2019-09-06T01:27:34.337503+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/c81580e95d3840ada6d0de4c1de0960a/?child=first,courses.openedu.tw,388a0c38f9f65daeadf5ed5d048ba533,https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/c81580e95d3840ada6d0de4c1de0960a/?child=first,"{'user_id': 27, 'org_id': 'FCUx', 'course_id': 'course-v1:FCUx+QA+19004', 'path': '/event'}",140.134.24.124,"{""duration"": 690, ""code"": ""dqirBvvx1RE"", ""id"": ""e1307358ab254365a9d2b37f11570715"", ""currentTime"": 186}",play_video
93,nlh,server,,"zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6",2019-09-06T01:28:22.643658+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",,courses.openedu.tw,,https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/c81580e95d3840ada6d0de4c1de0960a/?child=first,"{'course_user_tags': {}, 'user_id': 27, 'org_id': 'FCUx', 'course_id': 'course-v1:FCUx+QA+19004', 'path': '/courses/course-v1:FCUx+QA+19004/xblock/block-v1:FCUx+QA+19004+type@video+block@e1307358ab254365a9d2b37f11570715/handler/xmodule_handler/save_user_state'}",140.134.24.124,"{""POST"": {""saved_video_position"": [""00:04:42""]}, ""GET"": {}}",/courses/course-v1:FCUx+QA+19004/xblock/block-v1:FCUx+QA+19004+type@video+block@e1307358ab254365a9d2b37f11570715/handler/xmodule_handler/save_user_state
94,nlh,browser,pause_video,"zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6",2019-09-06T01:28:22.672327+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/c81580e95d3840ada6d0de4c1de0960a/?child=first,courses.openedu.tw,388a0c38f9f65daeadf5ed5d048ba533,https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/c81580e95d3840ada6d0de4c1de0960a/?child=first,"{'user_id': 27, 'org_id': 'FCUx', 'course_id': 'course-v1:FCUx+QA+19004', 'path': '/event'}",140.134.24.124,"{""duration"": 690, ""code"": ""dqirBvvx1RE"", ""id"": ""e1307358ab254365a9d2b37f11570715"", ""currentTime"": 282.859735710083}",pause_video
95,nlh,browser,seek_video,"zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6",2019-09-06T01:31:13.942909+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/c81580e95d3840ada6d0de4c1de0960a/?child=first,courses.openedu.tw,388a0c38f9f65daeadf5ed5d048ba533,https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/c81580e95d3840ada6d0de4c1de0960a/?child=first,"{'user_id': 27, 'org_id': 'FCUx', 'course_id': 'course-v1:FCUx+QA+19004', 'path': '/event'}",140.134.24.124,"{""code"": ""dqirBvvx1RE"", ""new_time"": 10, ""old_time"": 282.859735710083, ""duration"": 690, ""type"": ""onSlideSeek"", ""id"": ""e1307358ab254365a9d2b37f11570715""}",seek_video
96,nlh,browser,seek_video,"zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6",2019-09-06T01:31:15.407809+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/c81580e95d3840ada6d0de4c1de0960a/?child=first,courses.openedu.tw,388a0c38f9f65daeadf5ed5d048ba533,https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/c81580e95d3840ada6d0de4c1de0960a/?child=first,"{'user_id': 27, 'org_id': 'FCUx', 'course_id': 'course-v1:FCUx+QA+19004', 'path': '/event'}",140.134.24.124,"{""code"": ""dqirBvvx1RE"", ""new_time"": 0, ""old_time"": 10, ""duration"": 690, ""type"": ""onSlideSeek"", ""id"": ""e1307358ab254365a9d2b37f11570715""}",seek_video
97,nlh,browser,play_video,"zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6",2019-09-06T01:31:18.407041+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/c81580e95d3840ada6d0de4c1de0960a/?child=first,courses.openedu.tw,388a0c38f9f65daeadf5ed5d048ba533,https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/c81580e95d3840ada6d0de4c1de0960a/?child=first,"{'user_id': 27, 'org_id': 'FCUx', 'course_id': 'course-v1:FCUx+QA+19004', 'path': '/event'}",140.134.24.124,"{""duration"": 690, ""code"": ""dqirBvvx1RE"", ""id"": ""e1307358ab254365a9d2b37f11570715"", ""currentTime"": 0.022008041961669923}",play_video
98,nlh,browser,seek_video,"zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6",2019-09-06T01:31:26.112309+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/c81580e95d3840ada6d0de4c1de0960a/?child=first,courses.openedu.tw,388a0c38f9f65daeadf5ed5d048ba533,https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/c81580e95d3840ada6d0de4c1de0960a/?child=first,"{'user_id': 27, 'org_id': 'FCUx', 'course_id': 'course-v1:FCUx+QA+19004', 'path': '/event'}",140.134.24.124,"{""code"": ""dqirBvvx1RE"", ""new_time"": 0, ""old_time"": 15.09904279019165, ""duration"": 690, ""type"": ""onSlideSeek"", ""id"": ""e1307358ab254365a9d2b37f11570715""}",seek_video
99,nlh,browser,play_video,"zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6",2019-09-06T01:31:26.402300+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/c81580e95d3840ada6d0de4c1de0960a/?child=first,courses.openedu.tw,388a0c38f9f65daeadf5ed5d048ba533,https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/c81580e95d3840ada6d0de4c1de0960a/?child=first,"{'user_id': 27, 'org_id': 'FCUx', 'course_id': 'course-v1:FCUx+QA+19004', 'path': '/event'}",140.134.24.124,"{""duration"": 690, ""code"": ""dqirBvvx1RE"", ""id"": ""e1307358ab254365a9d2b37f11570715"", ""currentTime"": 0}",play_video
100,nlh,server,,"zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6",2019-09-06T01:31:55.255987+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",,courses.openedu.tw,,https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/c81580e95d3840ada6d0de4c1de0960a/?child=first,"{'course_user_tags': {}, 'user_id': 27, 'org_id': 'FCUx', 'course_id': 'course-v1:FCUx+QA+19004', 'path': '/courses/course-v1:FCUx+QA+19004/course/'}",140.134.24.124,"{""POST"": {}, ""GET"": {}}",/courses/course-v1:FCUx+QA+19004/course/
101,nlh,browser,edx.ui.lms.link_clicked,"zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6",2019-09-06T01:31:55.261246+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/c81580e95d3840ada6d0de4c1de0960a/?child=first,courses.openedu.tw,388a0c38f9f65daeadf5ed5d048ba533,https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/c81580e95d3840ada6d0de4c1de0960a/?child=first,"{'user_id': 27, 'org_id': 'FCUx', 'course_id': 'course-v1:FCUx+QA+19004', 'path': '/event'}",140.134.24.124,"{""target_url"": ""https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/course/"", ""current_url"": ""https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/c81580e95d3840ada6d0de4c1de0960a/?child=first""}",edx.ui.lms.link_clicked
102,nlh,browser,page_close,"zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6",2019-09-06T01:31:56.037323+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/c81580e95d3840ada6d0de4c1de0960a/?child=first,courses.openedu.tw,388a0c38f9f65daeadf5ed5d048ba533,https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/c81580e95d3840ada6d0de4c1de0960a/?child=first,"{'user_id': 27, 'org_id': 'FCUx', 'course_id': 'course-v1:FCUx+QA+19004', 'path': '/event'}",140.134.24.124,{},page_close
103,nlh,server,,"zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6",2019-09-06T01:31:56.072020+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",,courses.openedu.tw,,https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/c81580e95d3840ada6d0de4c1de0960a/?child=first,"{'course_user_tags': {}, 'user_id': 27, 'org_id': 'FCUx', 'course_id': 'course-v1:FCUx+QA+19004', 'path': '/courses/course-v1:FCUx+QA+19004/xblock/block-v1:FCUx+QA+19004+type@video+block@e1307358ab254365a9d2b37f11570715/handler/xmodule_handler/save_user_state'}",140.134.24.124,"{""POST"": {""saved_video_position"": [""00:00:59""]}, ""GET"": {}}",/courses/course-v1:FCUx+QA+19004/xblock/block-v1:FCUx+QA+19004+type@video+block@e1307358ab254365a9d2b37f11570715/handler/xmodule_handler/save_user_state
104,nlh,browser,edx.bi.course.upgrade.sidebarupsell.displayed,"zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6",2019-09-06T01:31:56.671622+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/course/,courses.openedu.tw,388a0c38f9f65daeadf5ed5d048ba533,https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/course/,"{'user_id': 27, 'org_id': 'FCUx', 'course_id': 'course-v1:FCUx+QA+19004', 'path': '/event'}",140.134.24.124,"{""courseRunKey"": ""course-v1:FCUx+QA+19004""}",edx.bi.course.upgrade.sidebarupsell.displayed
105,nlh,server,,"zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6",2019-09-06T01:32:09.183653+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",,courses.openedu.tw,,https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/course/,"{'course_user_tags': {}, 'user_id': 27, 'org_id': 'FCUx', 'course_id': 'course-v1:FCUx+QA+19004', 'path': '/courses/course-v1:FCUx+QA+19004/jump_to/block-v1:FCUx+QA+19004+type@vertical+block@f551017d4e1642b99f72d0410ec22c5e'}",140.134.24.124,"{""POST"": {}, ""GET"": {}}",/courses/course-v1:FCUx+QA+19004/jump_to/block-v1:FCUx+QA+19004+type@vertical+block@f551017d4e1642b99f72d0410ec22c5e
106,nlh,browser,edx.ui.lms.link_clicked,"zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6",2019-09-06T01:32:09.204468+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/course/,courses.openedu.tw,388a0c38f9f65daeadf5ed5d048ba533,https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/course/,"{'user_id': 27, 'org_id': 'FCUx', 'course_id': 'course-v1:FCUx+QA+19004', 'path': '/event'}",140.134.24.124,"{""target_url"": ""https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/jump_to/block-v1:FCUx+QA+19004+type@vertical+block@f551017d4e1642b99f72d0410ec22c5e"", ""current_url"": ""https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/course/""}",edx.ui.lms.link_clicked
107,nlh,server,,"zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6",2019-09-06T01:32:09.315184+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",,courses.openedu.tw,,https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/course/,"{'course_user_tags': {}, 'user_id': 27, 'org_id': 'FCUx', 'course_id': 'course-v1:FCUx+QA+19004', 'path': '/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/1c3d4e3951e548e497e8b5dc059e3f2f/1'}",140.134.24.124,"{""POST"": {}, ""GET"": {""activate_block_id"": [""block-v1:FCUx+QA+19004+type@vertical+block@f551017d4e1642b99f72d0410ec22c5e""]}}",/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/1c3d4e3951e548e497e8b5dc059e3f2f/1
108,nlh,server,,"zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6",2019-09-06T01:32:10.996886+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",,courses.openedu.tw,,https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/1c3d4e3951e548e497e8b5dc059e3f2f/1?activate_block_id=block-v1%3AFCUx%2BQA%2B19004%2Btype%40vertical%2Bblock%40f551017d4e1642b99f72d0410ec22c5e,"{'course_user_tags': {}, 'user_id': 27, 'org_id': 'FCUx', 'course_id': 'course-v1:FCUx+QA+19004', 'path': '/courses/course-v1:FCUx+QA+19004/xblock/block-v1:FCUx+QA+19004+type@video+block@3b7f288baa6c4531968449269995e19b/handler/transcript/translation/en'}",140.134.24.124,"{""POST"": {}, ""GET"": {""videoId"": [""u1oiJiIimP0""]}}",/courses/course-v1:FCUx+QA+19004/xblock/block-v1:FCUx+QA+19004+type@video+block@3b7f288baa6c4531968449269995e19b/handler/transcript/translation/en
109,nlh,browser,load_video,"zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6",2019-09-06T01:32:11.530184+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/1c3d4e3951e548e497e8b5dc059e3f2f/1?activate_block_id=block-v1%3AFCUx%2BQA%2B19004%2Btype%40vertical%2Bblock%40f551017d4e1642b99f72d0410ec22c5e,courses.openedu.tw,388a0c38f9f65daeadf5ed5d048ba533,https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/1c3d4e3951e548e497e8b5dc059e3f2f/1?activate_block_id=block-v1%3AFCUx%2BQA%2B19004%2Btype%40vertical%2Bblock%40f551017d4e1642b99f72d0410ec22c5e,"{'user_id': 27, 'org_id': 'FCUx', 'course_id': 'course-v1:FCUx+QA+19004', 'path': '/event'}",140.134.24.124,"{""duration"": 351, ""code"": ""u1oiJiIimP0"", ""id"": ""3b7f288baa6c4531968449269995e19b""}",load_video
110,nlh,server,,"zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6",2019-09-06T01:32:14.017531+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",,courses.openedu.tw,,https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/1c3d4e3951e548e497e8b5dc059e3f2f/1?activate_block_id=block-v1%3AFCUx%2BQA%2B19004%2Btype%40vertical%2Bblock%40f551017d4e1642b99f72d0410ec22c5e,"{'course_user_tags': {}, 'user_id': 27, 'org_id': 'FCUx', 'course_id': 'course-v1:FCUx+QA+19004', 'path': '/courses/course-v1:FCUx+QA+19004/xblock/block-v1:FCUx+QA+19004+type@sequential+block@1c3d4e3951e548e497e8b5dc059e3f2f/handler/xmodule_handler/get_completion'}",140.134.24.124,"{""POST"": {""usage_key"": [""block-v1:FCUx+QA+19004+type@vertical+block@f551017d4e1642b99f72d0410ec22c5e""]}, ""GET"": {}}",/courses/course-v1:FCUx+QA+19004/xblock/block-v1:FCUx+QA+19004+type@sequential+block@1c3d4e3951e548e497e8b5dc059e3f2f/handler/xmodule_handler/get_completion
111,nlh,server,,"zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6",2019-09-06T01:32:14.031218+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",,courses.openedu.tw,,https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/1c3d4e3951e548e497e8b5dc059e3f2f/1?activate_block_id=block-v1%3AFCUx%2BQA%2B19004%2Btype%40vertical%2Bblock%40f551017d4e1642b99f72d0410ec22c5e,"{'course_user_tags': {}, 'user_id': 27, 'org_id': 'FCUx', 'course_id': 'course-v1:FCUx+QA+19004', 'path': '/courses/course-v1:FCUx+QA+19004/xblock/block-v1:FCUx+QA+19004+type@sequential+block@1c3d4e3951e548e497e8b5dc059e3f2f/handler/xmodule_handler/goto_position'}",140.134.24.124,"{""POST"": {""position"": [""2""]}, ""GET"": {}}",/courses/course-v1:FCUx+QA+19004/xblock/block-v1:FCUx+QA+19004+type@sequential+block@1c3d4e3951e548e497e8b5dc059e3f2f/handler/xmodule_handler/goto_position
112,nlh,server,,"zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6",2019-09-06T01:32:14.035144+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",,courses.openedu.tw,,https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/1c3d4e3951e548e497e8b5dc059e3f2f/1?activate_block_id=block-v1%3AFCUx%2BQA%2B19004%2Btype%40vertical%2Bblock%40f551017d4e1642b99f72d0410ec22c5e,"{'course_user_tags': {}, 'user_id': 27, 'org_id': 'FCUx', 'course_id': 'course-v1:FCUx+QA+19004', 'path': '/courses/course-v1:FCUx+QA+19004/xblock/block-v1:FCUx+QA+19004+type@video+block@3b7f288baa6c4531968449269995e19b/handler/xmodule_handler/save_user_state'}",140.134.24.124,"{""POST"": {""saved_video_position"": [""00:00:00""]}, ""GET"": {}}",/courses/course-v1:FCUx+QA+19004/xblock/block-v1:FCUx+QA+19004+type@video+block@3b7f288baa6c4531968449269995e19b/handler/xmodule_handler/save_user_state
113,nlh,browser,edx.ui.lms.sequence.tab_selected,"zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6",2019-09-06T01:32:14.040997+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/1c3d4e3951e548e497e8b5dc059e3f2f/1?activate_block_id=block-v1%3AFCUx%2BQA%2B19004%2Btype%40vertical%2Bblock%40f551017d4e1642b99f72d0410ec22c5e,courses.openedu.tw,388a0c38f9f65daeadf5ed5d048ba533,https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/1c3d4e3951e548e497e8b5dc059e3f2f/1?activate_block_id=block-v1%3AFCUx%2BQA%2B19004%2Btype%40vertical%2Bblock%40f551017d4e1642b99f72d0410ec22c5e,"{'user_id': 27, 'org_id': 'FCUx', 'course_id': 'course-v1:FCUx+QA+19004', 'path': '/event'}",140.134.24.124,"{""target_tab"": 2, ""old"": 1, ""current_tab"": 1, ""tab_count"": 2, ""new"": 2, ""widget_placement"": ""top"", ""id"": ""block-v1:FCUx+QA+19004+type@sequential+block@1c3d4e3951e548e497e8b5dc059e3f2f""}",seq_goto
114,nlh,server,,"zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6",2019-09-06T01:32:20.470286+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",,courses.openedu.tw,,https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/1c3d4e3951e548e497e8b5dc059e3f2f/1?activate_block_id=block-v1%3AFCUx%2BQA%2B19004%2Btype%40vertical%2Bblock%40f551017d4e1642b99f72d0410ec22c5e,"{'course_user_tags': {}, 'user_id': 27, 'org_id': 'FCUx', 'course_id': 'course-v1:FCUx+QA+19004', 'path': '/courses/course-v1:FCUx+QA+19004/course/'}",140.134.24.124,"{""POST"": {}, ""GET"": {}}",/courses/course-v1:FCUx+QA+19004/course/
115,nlh,browser,edx.ui.lms.link_clicked,"zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6",2019-09-06T01:32:20.485856+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/1c3d4e3951e548e497e8b5dc059e3f2f/1?activate_block_id=block-v1%3AFCUx%2BQA%2B19004%2Btype%40vertical%2Bblock%40f551017d4e1642b99f72d0410ec22c5e,courses.openedu.tw,388a0c38f9f65daeadf5ed5d048ba533,https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/1c3d4e3951e548e497e8b5dc059e3f2f/1?activate_block_id=block-v1%3AFCUx%2BQA%2B19004%2Btype%40vertical%2Bblock%40f551017d4e1642b99f72d0410ec22c5e,"{'user_id': 27, 'org_id': 'FCUx', 'course_id': 'course-v1:FCUx+QA+19004', 'path': '/event'}",140.134.24.124,"{""target_url"": ""https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/course/"", ""current_url"": ""https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/1c3d4e3951e548e497e8b5dc059e3f2f/1?activate_block_id=block-v1%3AFCUx%2BQA%2B19004%2Btype%40vertical%2Bblock%40f551017d4e1642b99f72d0410ec22c5e""}",edx.ui.lms.link_clicked
116,nlh,browser,page_close,"zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6",2019-09-06T01:32:21.235248+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/1c3d4e3951e548e497e8b5dc059e3f2f/1?activate_block_id=block-v1%3AFCUx%2BQA%2B19004%2Btype%40vertical%2Bblock%40f551017d4e1642b99f72d0410ec22c5e,courses.openedu.tw,388a0c38f9f65daeadf5ed5d048ba533,https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/courseware/c7c07ab2e865415dae39a8bc20c18ef1/1c3d4e3951e548e497e8b5dc059e3f2f/1?activate_block_id=block-v1%3AFCUx%2BQA%2B19004%2Btype%40vertical%2Bblock%40f551017d4e1642b99f72d0410ec22c5e,"{'user_id': 27, 'org_id': 'FCUx', 'course_id': 'course-v1:FCUx+QA+19004', 'path': '/event'}",140.134.24.124,{},page_close
117,nlh,browser,edx.bi.course.upgrade.sidebarupsell.displayed,"zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6",2019-09-06T01:32:21.469939+00:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/course/,courses.openedu.tw,388a0c38f9f65daeadf5ed5d048ba533,https://courses.openedu.tw/courses/course-v1:FCUx+QA+19004/course/,"{'user_id': 27, 'org_id': 'FCUx', 'course_id': 'course-v1:FCUx+QA+19004', 'path': '/event'}",140.134.24.124,"{""courseRunKey"": ""course-v1:FCUx+QA+19004""}",edx.bi.course.upgrade.sidebarupsell.displayed
